Date,AAPL,MSFT,AMZN,GOOGL,TSLA,NVDA
2021-05-21,0.8693308739915472,0.5543707783841937,0.900785869838766,0.18626984011355446,1.0359665301442809,-0.7655362475393551
2021-05-24,0.32122010124707073,-0.5699217455661711,0.42897243739503726,-1.1695224823821457,0.5025788426061634,-1.853661721267086
2021-05-25,0.3011023678738106,-1.0583859126681203,0.22028346695023535,-1.09679553714059,0.46306260358986767,-1.8194700139761142
2021-05-26,0.2322540552371104,-1.0793049821567056,0.062281150901518464,-1.3910222081296792,0.09082354528807667,-1.7715533579090068
2021-05-27,0.7666137853220529,-0.5735689550665486,0.39081665383606967,-1.121142675432234,-0.22537792675160617,-1.3854951266837583
2021-05-28,0.9793926065865347,-0.7126179696715417,0.43224926831709554,-0.9932348760047787,-0.21908287888067335,-2.174787754988139
2021-06-01,1.1440545193237324,-0.15310332797038143,0.4523305605615775,-1.394045327260518,-0.2893147804298765,-1.8874475729118672
2021-06-02,0.6393004661864106,-0.1231952755896045,-0.0006705320002673887,-1.085558279931854,0.15954529720737917,-2.0873416249103753
2021-06-03,1.327878610327065,0.3248674119074133,1.0938009470867411,-0.6090935480566365,1.0844501200369794,-1.9350657874755597
2021-06-04,-0.05006658538302029,-1.0617895169404241,0.5305156105528454,-1.3559536333090993,0.11610907847726229,-2.0892705202429176
2021-06-07,-0.23989846667069806,-1.7939836472650126,0.6968371182075894,-1.3996627149328764,-0.30163741246075065,-1.8158311060606083
2021-06-08,-0.8981986633711008,-1.3172678998352114,-1.2466212279896787,-1.1998013638344196,-0.30630759450973905,-1.491611012606542
2021-06-09,-1.1199573840097687,-1.3997538514733672,-1.566206444586846,-1.220075970450007,-0.11324170216958442,-1.272984656533414
2021-06-10,-0.262959773328952,-2.086089584371259,-2.818572672271134,-1.5832139132243899,-0.6432408974211494,-1.2017476986811044
2021-06-11,-1.2049974242749197,-1.954081082791659,-2.3400606941115147,-1.4162511950133698,-0.5568168011309936,-1.367922092811996
2021-06-14,-2.8881345399782177,-2.0131756003824477,-2.469761012704777,-1.584009364775927,-0.8873519194350057,-1.3664509607730053
2021-06-15,-1.977795137235238,-1.5103330104602748,-2.0595393587751474,-1.0981014529225668,0.14841205958629378,-1.0945295498638254
2021-06-16,-1.92353250116307,-1.2117322912465671,-2.1264589694066944,-0.7937794401602339,-0.08634455147715285,-1.0355420664172943
2021-06-17,-2.2638081721957124,-1.7454835361958376,-2.4708139645509863,-1.1672865985921663,-0.725832954616894,-1.6348202787323765
2021-06-18,-1.4783145001501747,-1.3045052490944085,-2.030165475709126,-0.30506252212607543,-1.0808039399699123,-1.5094005222505282
2021-06-21,-1.924919529560712,-1.747807318692055,-1.4915953761080503,-1.2259070857945966,-0.8397695682697868,-1.228543110756853
2021-06-22,-2.120975497247062,-1.9537409590675026,-1.73397481384994,-1.3956145984013708,-0.9699072084135459,-1.5157499759263622
2021-06-23,-1.745443665516702,-1.6605748569144776,-1.5129440975004045,-1.150077386806762,-2.5818009659529317,-1.5312654181566396
2021-06-24,-1.4666248670117332,-1.6484323881071132,-0.93760023781793,-1.2429569062275998,-2.8329409406376396,-1.5427091711341892
2021-06-25,-1.237905786091479,-1.251392201415774,-0.4615996417704442,-1.1402325318821025,-2.0992523869478785,-1.3207923273210154
2021-06-28,-1.5235710826445454,-1.6034219469265443,-0.7523818121288919,-1.0784505465089034,-2.243217503388155,-2.0928910881857465
2021-06-29,-1.7301144672722486,-1.7726087786968605,-0.7104013739577906,-0.8142196887009421,-1.7211671058492248,-1.9305417205562163
2021-06-30,-1.678376679526035,-1.5515656224756709,-0.5619485200908984,-0.6157874372805737,-1.4893594005691648,-1.7039510063651484
2021-07-01,-1.6131864884315792,-1.565849215192301,-0.4149663607303083,-0.9314876825782324,-1.3194144066951825,-1.7154483763666786
2021-07-02,-1.9992307837864107,-2.1500898313328456,-1.1844198248046325,-2.871336654195028,-1.2142511388464303,-1.7363237238903348
2021-07-06,-2.12984720905335,-1.8676535138525492,-2.687918138939261,-2.744756315612811,-0.578375535186334,-1.6944241884564752
2021-07-07,-2.2467982505136455,-1.9127685998608432,-2.4429303217589915,-2.3922028858239353,-0.07585704362800574,-1.2646609524844348
2021-07-08,-1.7379204560049657,-1.4402192101289628,-2.3492841723863083,-1.3871578009783456,-0.2562585709943558,-0.7542431725156563
2021-07-09,-1.865348517418572,-1.3595309209485027,-1.9195374033752044,-1.4700007268124113,-0.3250770068334698,-0.8187189532898668
2021-07-12,-1.5759577059388359,-1.1594689649862462,-1.6874359553759657,-1.923154447788087,-1.16649510787132,-1.1822825436629765
2021-07-13,-1.583178164074389,-1.468284566733319,-1.2141907388715971,-1.8023592177407832,-0.5184792840681642,-0.8237654102073346
2021-07-14,-1.9189356913414164,-1.5045393270872207,-1.132341937764958,-1.8829036035501365,0.11104610937360479,-0.2933853140456455
2021-07-15,-1.6052594270734664,-1.2179847582839798,-0.6411158433324331,-1.2388026224079018,0.3451185313711961,0.9639652120333149
2021-07-16,-1.1397744167669916,-1.0811879879574804,-0.1230363674815917,-1.1050607642477805,0.7436263663784282,1.93098037119819
2021-07-19,-0.40622412476844927,-0.4845469151925503,0.1082307924719017,-0.030364672652935788,0.757808247501438,1.1427428680748535
2021-07-20,-0.9713357002739734,-0.7709196395598816,-0.04373884315571368,-0.6865077399102523,0.14883513637401302,1.4052023465809798
2021-07-21,-0.7520120274074292,-1.0264949622770514,-0.1149068507209174,-1.1812402155299415,0.6391460759872856,0.3714495708054991
2021-07-22,-0.9285042616113779,-1.6916154214768788,-0.5239479730745504,-1.4261719705673261,1.0058817639698763,0.15599287584742924
2021-07-23,-1.178992003886494,-2.0350254854814787,-0.6134666411634929,-2.678530425878086,1.2589067125559685,0.23496261858315562
2021-07-26,-1.2023508593487182,-1.812938857318212,-0.9284394696169811,-2.4359018430819384,0.27401264054060065,0.6432876554996725
2021-07-27,-0.6380948645504305,-1.2716316100064802,-0.13630996056101027,-1.559774262907063,1.0510085417815482,0.7050230766750645
2021-07-28,-0.08977560073080285,-1.1144818824222567,-0.08989102586813705,-2.3448223068683864,0.8129844233987309,0.24226659692805644
2021-07-29,-0.17994566453953265,-1.097313260052852,0.39741585665157225,-1.9628216747504594,-1.4888706299349332,-0.01310816479087084
2021-07-30,-0.13703223725621103,-0.6979424016129384,3.201530734210214,-1.5270140622056723,-2.0631940479984414,0.17608134204267661
2021-08-02,0.14356053446077022,-0.6032046471704624,2.5560243805572895,-1.3901855509330872,-2.826907300249822,-0.2634982146787797
2021-08-03,-0.7095564070552649,-1.0575137179243366,1.898304495224808,-1.4090775220043483,-2.272042481551934,-0.47161707883969783
2021-08-04,-0.4247988093677298,-0.8216593171401533,1.722950327913384,-1.158539125879197,-1.9632604339113093,-1.2710860643171902
2021-08-05,-0.4116909977731376,-1.4102158103068672,1.3981880313191182,-1.2879210129088217,-1.8147646011146357,-1.6947098154909848
2021-08-06,0.05611675182579695,-1.2704047689907083,1.451768554996994,-1.0592082174441484,-1.0877996340300176,-1.2100434054160405
2021-08-09,0.14998465328317157,-0.9150106810534329,1.3283743067884628,-1.2086288328597516,-1.5066390656018243,-1.142713334570269
2021-08-10,0.46681745823204374,-0.34879547769886365,1.3268570968236824,-1.0705450257683402,-1.2392900273323488,-0.6120089926160316
2021-08-11,0.22434293782549253,-0.4324530079012301,1.3714865536909253,-0.8548320954774268,-1.0518070639321306,-0.24192937182855254
2021-08-12,-1.815417866004843,-1.107155820992605,1.165332713773423,-0.9770038624529104,-1.375898830669735,-0.5086530133688208
2021-08-13,-1.702283000352335,-1.7287091413371636,1.109737145757038,-1.0157740884319364,-1.0957091442962275,-0.9534694185135759
2021-08-16,-2.6409420546612883,-2.117085023656291,0.975740020341615,-1.1401816883108282,0.00034954821131617244,-0.4113561989366685
2021-08-17,-1.7774298171443172,-1.6300822545366593,1.211847996897594,-0.6045653217868794,0.726636660274802,0.8788145732609797
2021-08-18,0.40682523798553794,-1.0026367893084587,1.3186493259952663,-0.04647771843474793,-0.03135804854317571,1.7815004942902897
2021-08-19,0.21620184425364955,-2.4681900213442036,1.2761366382651893,0.01930968000210134,0.6037602595937641,-0.016278914084225035
2021-08-20,-0.6391570341239114,-3.090903502185545,1.1092805039719869,-1.0498380874002198,0.45339183699426455,-2.0487426228696792
2021-08-23,-1.4408883511399195,-2.443728243323886,0.6111078149520535,-2.3421494331036183,-0.5528292792461439,-3.05014869381915
2021-08-24,-1.2515523936966617,-1.8037083851205726,0.20961723671693452,-2.7457530543370727,-0.5830365831452713,-2.282095450758668
2021-08-25,-0.502191951726332,-1.507826779592503,0.15577777026326994,-2.487472460955973,-0.6792147691329655,-2.2929971202301753
2021-08-26,0.016305994335991652,-0.9755559709341128,-0.32142926053868703,-1.8509711589840896,0.00254963810713066,-1.816356162967795
2021-08-27,-0.5298788833887953,-0.9679360763142526,-0.9049310098440658,-2.3899840048504672,-0.6158866787438558,-2.032273792926569
2021-08-30,-2.545985129619549,-1.3870304750262656,-1.9141885672598722,-2.163698834426436,-1.6503135490736653,-1.788674933750272
2021-08-31,-1.6448282928121183,-1.029950512423323,-2.284187239245011,-1.8767014559161062,-1.7107344577607395,-1.3568452210861481
2021-09-01,-1.7024790703364763,-0.929377144075133,-2.0491008163877438,-1.7714266007899373,-1.465632462314586,-1.2600001147696505
2021-09-02,-1.8719139298262752,-0.7447154216572813,-1.6765996859419479,-1.0869287428096457,-1.276518669003301,-1.1119597513440913
2021-09-03,-1.8377028104734037,-0.665617420958546,-1.639839759718954,-1.102511790998477,-1.2031679179116936,-1.311255733617186
2021-09-07,-2.243976778985654,-0.4408369594068156,-1.7259581810348803,-1.1351983309911267,-1.8416653278590716,-1.0605689279009554
2021-09-08,-1.544225867304576,-0.36574823204925583,-1.6465364399778297,-0.8742084859767895,-1.6477615873518068,-0.7384006531033319
2021-09-09,-1.103745403309863,0.32293885477828743,-1.145155744424152,-0.7486522078416096,-1.4931757948603188,-0.5422481906888236
2021-09-10,0.6125674640567466,0.8087032620886933,-0.9219902592618449,0.09947977206537008,-0.758375195541744,-0.6987856777738668
2021-09-13,0.4261822106154407,0.5972883061621355,-0.7427716239027229,-0.2859518805733874,-0.9361504263925237,-0.36783614487056393
2021-09-14,0.8436095632234853,-0.04783739756687046,-0.615827628328263,-0.2933556849292121,-0.8961229704985217,-0.368923002533991
2021-09-15,0.5183746591205504,-1.3236612959455967,-0.7558805759374432,-0.828099846571439,-1.2396243578599033,-0.37736040444514535
2021-09-16,0.666074391376521,-1.505764383589093,-0.7901354190828915,-0.47536331040741586,-1.172234267767421,-0.1584828053202086
2021-09-17,1.5636992345495464,0.46290634068885683,-0.4729135860401432,0.9797089877524942,-1.228780032570986,0.7812162728829578
2021-09-20,2.2069665974804784,2.1282906102045254,0.891142423469785,2.2924024841155424,0.24275507369056096,2.985624594755664
2021-09-21,1.7880337381826477,1.7292392023164074,1.1929426508646979,1.9802705836089365,-0.17536505513638947,2.210173952503298
2021-09-22,1.0565292428465967,0.43730425696713177,0.7971587813814859,1.2450850850143167,-0.8199736039493983,0.6548055026047288
2021-09-23,0.771997593709354,0.07641200502424214,0.3964255672615191,0.7249998995619772,-0.8460353977512558,-0.5591170748821722
2021-09-24,0.7369910800567944,0.15142861658485285,0.3749242914488941,0.22967085002111035,-2.126678085138097,0.3618603208278637
2021-09-27,1.05904144597102,1.6521173354325638,0.8696608310849536,0.7492615327557507,-2.752564476230957,1.1939959221635426
2021-09-28,1.6713809707134837,3.1935700584702507,2.23729258941372,2.6379528821845457,-1.644846128858764,2.5801646345597495
2021-09-29,1.3016134659610321,2.41911153978644,2.0667453903271915,2.5316620816345474,-1.6382140740407831,2.3177884165474256
2021-09-30,1.4215664690237952,2.250398065305069,1.9502983360960509,2.2752315957021816,-1.175586278788239,1.7329973012414333
2021-10-01,1.0635785854071376,1.042176226194468,1.707345058462628,1.2392491477835463,-1.0555933538299425,1.4951689577236085
2021-10-04,1.633897543231142,1.6859886106653643,2.3249635633109604,1.8155733211336662,-1.2914115967308668,2.3522379273335865
2021-10-05,1.163322460082811,0.8087345559648037,1.7336559839778238,1.0451410486370807,-1.1191430230023016,1.333561859694197
2021-10-06,0.902794850166226,0.15438316186923698,1.1918703748471382,0.5379082584644729,-1.1234081566091652,0.9371041488888365
2021-10-07,0.48710400744239163,-0.11040489123419306,0.6811855146138939,-0.007431895185525756,-1.5148243875000096,0.4271636034421637
2021-10-08,0.5386258475600141,-0.11669841847847545,0.7501860843752424,-0.19506123337911538,-1.0011467773205975,0.6468461729708049
2021-10-11,0.49411077031112627,-0.04764481866615976,1.1090713317412066,0.019131459085784362,-1.218708226140832,0.7371569227940756
2021-10-12,0.8789658296325444,0.09692322798093898,0.9955274495973021,0.7104929205921714,-1.7232458460995603,0.688705464055885
2021-10-13,1.0393200691384517,-0.503780678829341,0.4997514843792343,0.26421883508669936,-1.7303422755561002,0.2583862479733868
2021-10-14,-0.2751802312017699,-1.5998603839125314,0.2200141808597041,-1.121339547794019,-1.7882593318438524,-0.9621646977576616
2021-10-15,-0.852849047013883,-1.7100233639095126,-1.4178779987608,-1.1788812847279881,-2.309990715343129,-1.1410648570879458
2021-10-18,-1.5032148655405673,-1.8769776436570802,-1.756941895012861,-1.5250051964380194,-2.6884821851677154,-1.4926875182659822
2021-10-19,-2.088204593945145,-1.7462473561742866,-1.545473009928005,-1.5090045275725499,-2.1439683364736566,-1.4274718855834019
2021-10-20,-2.0060577394547745,-1.4945923911249095,-1.1282409408676692,-0.9826479303094902,-1.9008608870670247,-1.1575647321215539
2021-10-21,-1.8925772604059588,-1.6922584743271099,-1.3441442083734996,-0.9994696748078901,-2.262136648798726,-1.861111288047513
2021-10-22,-1.5335551418398403,-1.3868560397381218,-0.1873939170877159,0.3149932643035952,-2.1888670474284253,-1.7553336097739254
2021-10-25,-1.3915419615860807,-1.1603552204178107,-0.049174117461184226,0.29980658483265743,-3.1267584554240706,-1.9568307249423729
2021-10-26,-1.4211269603385246,-1.2358160533724822,-0.7356494814004114,-0.2711811742671368,-2.385950073344059,-2.6726207422138963
2021-10-27,-1.1557358386672476,-2.1704839639776528,-0.8723502335321343,-2.203075785072256,-2.1637370884086295,-2.0441000186183595
2021-10-28,-1.8943196353273606,-2.0031984952404844,-1.389832974879605,-1.860630518779961,-2.1533883515005656,-2.015718723713584
2021-10-29,-1.0530521639339603,-2.1972170415476477,-0.4359982699384613,-2.099844055699304,-2.1011168630803643,-2.0333094498645194
2021-11-01,-0.7613961367117279,-1.8078024500358603,0.3366742742656806,-0.796342882561147,-2.3596108175456894,-1.9097684618360085
2021-11-02,-0.962280390719366,-1.8434210223299399,0.5063527370672001,-1.241686315842297,-1.7909402105435308,-1.9180565672398433
2021-11-03,-1.25493191937118,-1.6789890100955027,-0.45331351501978484,-1.4188850922106786,-1.8071445989241397,-1.758643625774775
2021-11-04,-0.9975530036767025,-1.6362342502582645,-1.6181252417678802,-1.655564400548399,-1.674821285350244,-2.5716114133298595
2021-11-05,-1.0512037812289146,-1.4437491833760263,-1.892870858918268,-1.5868738406014016,-1.4516018827859494,-2.123892614256875
2021-11-08,-0.724032706610468,-1.3670160111962615,-1.3804203714952794,-1.4495978209570592,-0.9826059259531157,-2.104357803745535
2021-11-09,-0.7835378656872218,-1.1972424149252945,-2.2150946541818533,-1.3079863335463884,-0.0295258730956398,-1.793681239052805
2021-11-10,0.4765257787372078,-0.7515861275865643,-0.9260843366545307,-0.4690466270357749,-0.2534798763727116,-1.2807410545739983
2021-11-11,0.7293661302432387,-0.7934750787262863,-0.7202564803995629,-0.3778624001641055,-0.1453282206079611,-1.4086696652529778
2021-11-12,-0.39277273416344066,-1.038662120622921,-1.3118938930495498,-1.0610244187369509,0.16289813795300248,-1.272248353543429
2021-11-15,-0.3141418610682557,-0.8958760562315982,-1.4336595800981788,-0.9088955599237494,0.4048573126104095,-1.0533862657739443
2021-11-16,-1.0168653561942558,-1.0872278061304825,-1.2526098043337215,-0.689098093952523,0.14517294853120188,-1.0099744407636448
2021-11-17,-2.369780161430689,-1.0258865886779827,-1.220629188820518,-0.6594038617428165,-0.07746129270863673,-0.6339204155797231
2021-11-18,-3.25141368007108,-1.1341703128151335,-2.321331267773976,-1.0296598688389111,-0.05507062919734112,-1.332284689578698
2021-11-19,-2.9991996787791337,-1.2513551217495698,-1.8439452065199264,-0.7362570261443533,-0.4554653088604574,-1.635033830428604
2021-11-22,-2.4528232990755243,-0.8903665583495552,-0.8149020423868596,0.2837925326402266,-0.6447596524034812,-1.1883227492093071
2021-11-23,-2.1035875819432746,-0.608279671873939,-0.7994349730576873,0.9246662753422612,0.07315601770367236,-1.0173072006435613
2021-11-24,-1.8923468073277343,-0.5897993769900738,-0.7227049198581965,0.7164941523322925,0.030472684536369875,-1.2880917953171955
2021-11-26,-0.7593320599521381,1.4601510348071916,0.04039397730327222,2.47481545444068,0.5384347157360676,-0.7371800813243907
2021-11-29,-1.3122920579301076,-0.22492651268704927,-0.4446635272435547,0.7289674817702788,-0.25899127613110773,-1.4913100185231936
2021-11-30,-1.962761067992072,1.4301194007946163,0.23937452266925782,2.29802537185373,-0.44031374135391316,-1.1061175650309942
2021-12-01,-1.631116679842281,1.4746008977499534,1.2489002671466884,2.228997557337872,0.2742519796709354,-0.3611041285201163
2021-12-02,-1.3026814561860618,1.492558950633839,1.4757978088349555,1.331211254487563,0.36157573066461013,-0.7935395730169571
2021-12-03,-0.8916525098635864,2.413900114466105,1.9287064557669693,1.492676113600841,1.4665640315036668,0.40837246111426856
2021-12-06,-1.310359331467523,1.5572817722851728,1.2954128439780048,0.9795248999763637,1.536385781578512,0.9777096123427558
2021-12-07,-1.9176390374696761,-0.10479432742300183,0.08182984337048618,-0.5232465834219798,0.5919440452911464,-0.9410290475293136
2021-12-08,-2.08429381359161,-0.11790502053600833,0.04944868070703573,-0.8825787265851334,0.2782367853991906,-0.4007455040872601
2021-12-09,-1.7862323153044588,0.2686625527358053,0.57161899515025,-0.64064075142607,1.5649231171118985,0.7854235027051246
2021-12-10,-2.0915701357456884,-1.3775815684369532,1.048915942261024,-0.721858463218566,1.190664562530762,1.0231775078243754
2021-12-13,-1.484637241206959,-0.7603293949583136,1.5336250261397197,0.009880718744422562,1.9498542416306324,2.3047022766062497
2021-12-14,-1.2110541529425123,1.1321724700850715,1.4594891248138955,0.6438041154559645,1.8933240860568223,1.9281160681139036
2021-12-15,-1.676119262831965,-0.004449319756306461,0.4595548628444321,-0.3382998438786384,1.4404704646141893,0.5040295457250465
2021-12-16,-0.7002681585023466,1.5143386130561827,1.3083624333112858,0.36197089978462477,1.887211944590694,1.7964427644786183
2021-12-17,-0.47483042143488347,1.51620197639448,1.012093418828902,1.3171551241945632,1.5800634492892323,1.8517886962305325
2021-12-20,-0.2174039782976918,1.905203588022797,1.6776053835816997,1.2552645926964887,1.7632025850068167,1.6709593965561536
2021-12-21,-0.6187848398578412,0.6537823617678942,0.7046694888384042,0.41817347964466056,1.1636674716616022,0.8256986421687872
2021-12-22,-0.9184391670718153,-0.36723097630812934,0.45507498657951806,-0.8058930374430097,0.17415149893151322,0.5808221612741591
2021-12-23,-0.9200513647143488,-0.6652850114783879,0.36531364814266976,-0.9850616025240402,-0.6764268293453085,0.3771740345193093
2021-12-27,-1.46350060954698,-1.7390392285313212,0.7598464714573333,-1.2516943613283966,-1.0399914553623781,-0.40295144457735876
2021-12-28,-1.2077052913951953,-1.4487441649487696,0.33237393390217024,-0.7251720366935641,-1.0480715393111064,-0.13971924756863754
2021-12-29,-1.110725517536865,-1.3884716754372985,0.8377031539536183,-0.6360616155082994,-1.1360894827579502,-0.01910628561930831
2021-12-30,-0.8187245910316457,-0.923853951135485,0.9766305265600455,-0.37024025617254686,-0.9256831132595331,0.21546923644837826
2021-12-31,-0.6306400370029038,-0.4532964444906337,1.5571155674660335,0.28282002988364924,-0.7454305429511437,0.2638875334627517
2022-01-03,-1.5614906497815746,-0.1575918790299643,0.15072983615243854,0.30936243902176513,-2.4299675702913794,-0.32263522032888275
2022-01-04,-0.9934738080394053,0.7374326627310464,1.153123073180369,0.6541855295790424,-1.5407555445393735,0.31113356263991254
2022-01-05,0.44329586667746335,2.1712515914654373,2.109828456225744,2.8630610505064436,-0.7292006643501884,1.5859697853563057
2022-01-06,1.2248788707074527,2.06768358318559,2.284949918571888,2.323902498790838,-0.4391641614207751,1.0341733289147639
2022-01-07,1.1086446565825718,1.7651317927496482,2.1996218377301435,2.12805447177235,0.048688397583323446,1.6919677419515637
2022-01-10,0.997488820027924,1.5485162551886442,2.148668821910831,1.4592946525506758,-0.31668233039823407,1.3855400406016893
2022-01-11,0.18094434325982847,1.3224839031866678,0.8373976850696341,1.0394233146388185,-0.3395371152258538,0.9851197852064797
2022-01-12,0.07224920592396294,0.9227541659619981,0.8123465740870427,0.5171126412106063,-0.7879888410647015,0.801840470015833
2022-01-13,0.9122669352601861,1.8916043438457049,1.826593788321079,1.1900442281208736,0.2161239294297455,1.7893010352443197
2022-01-14,0.6811540468990354,1.2878352032076286,1.3758429323513897,0.8591215283987574,0.06365493352343599,1.3529245863739183
2022-01-18,1.551915419976306,1.683731292035798,1.9505499836480904,1.6085698361026015,0.44100726359248327,1.900624204136172
2022-01-19,2.264599736821144,1.4755569189905793,2.15422951183626,1.6196202944536104,1.2387041360338367,2.108508749253164
2022-01-20,2.226909742154182,1.4229968442322958,2.4967594809253306,1.75839848763796,1.4279439158984575,2.1809888368273938
2022-01-21,2.1811333815528413,1.5813511324630805,2.947441924712039,2.0179181546666136,2.1689763901063617,2.1339863065285396
2022-01-24,1.954927827343079,1.3892784895683998,2.2019390600462705,1.6958573921227036,2.020710639096566,1.8286614057160882
2022-01-25,1.9307617184255734,1.6808223833463134,2.2505844495415017,2.0732003960802206,1.872832054411674,1.9791674909933157
2022-01-26,1.698343211185282,1.0805341486122233,2.0057211063612708,1.502522261863464,1.416793549681814,1.5973497564288066
2022-01-27,1.5654777585133213,0.8098488622414415,1.6847093935814348,1.4017542193231487,2.316276125468662,1.701455250770794
2022-01-28,-0.046863301033539535,0.13560475200570454,1.152668210316494,0.5723573205217319,1.807977093275417,1.227455537695577
2022-01-31,-0.7272057110639285,-0.1972537266610615,0.5607906343908109,0.13107994215294813,0.7729253338456525,0.5177188257598137
2022-02-01,-0.8193821325544437,-0.1374521686501686,0.33394042447614497,-0.4478320208692663,0.7677859277398255,0.3782502043321645
2022-02-02,-1.097034341882497,-0.8216637960311567,0.3221834941592765,-2.4485046414380673,0.9917869122900891,0.02464387504951214
2022-02-03,-0.6302599341162074,0.5807532144786898,1.3961963008812253,-1.3454315551199099,1.0681824411702476,0.5725345941644292
2022-02-04,-0.5734335805981057,-0.0551455208301188,-0.5839715894152281,-1.2735717250793825,0.5828710103168163,0.3144814134705061
2022-02-07,-0.452527146525325,0.5147881815245461,-0.6545351005268915,-0.5031724548449265,0.7163448640778197,0.03494756797120323
2022-02-08,-0.9488205256087396,-0.02602020516173562,-1.031748121634924,-0.5306966835297964,0.45148903633747783,-0.2505504888703332
2022-02-09,-1.163863621686775,-1.002382525861507,-1.0619821155934803,-0.8987270053242291,0.23809188298573825,-1.2792941052973026
2022-02-10,-0.5165664468970428,0.16242242471501972,-0.8918658680350114,-0.4002159256990596,0.5828786025066847,-0.9017630332341199
2022-02-11,0.042355756148758354,1.219390397195545,-0.28131956782537443,0.3485038805291502,1.2483542726430252,0.3148227311860949
2022-02-14,-0.03251469376270767,1.1095373002728348,-0.5749793603166465,0.0873509047175458,0.9171190830603674,-0.015478035477371617
2022-02-15,-0.6690649362764336,0.24235594104457356,-0.7713327087985752,-0.10531526989469119,-0.16630489905459206,-1.7275534531933643
2022-02-16,-0.5710329708638553,0.2715018490517721,-0.9539913784447464,-0.28825741909429464,-0.307703447071992,-1.5797340154916286
2022-02-17,0.09071927102300355,1.4591316860611963,-0.4938971152957514,0.6537984566584143,0.9060923735565365,-0.10198195910953772
2022-02-18,0.423539627757696,1.6914282730670223,-0.17729607413591378,1.0443574333670125,1.3488062397614657,0.5438797962103616
2022-02-22,1.0178650570761663,1.5656643189950403,0.1754073670375945,1.131468300695921,2.027021580557171,0.7305940339100276
2022-02-23,1.8268392054759282,2.248559774852451,0.9605977772772759,1.5548792164512069,2.6618125876480714,1.4770531018508222
2022-02-24,1.4361861505170956,0.5696225832829317,0.15691248558833693,0.6774702366325211,1.6452895911845244,0.5242583696331444
2022-02-25,1.2003929764043964,0.24264404292223754,-0.11898242474084031,0.41574224065064,1.4044245745693633,0.3303470642068068
2022-02-28,1.0520082063953569,0.02069561888418414,0.001927344769342752,0.31697921265922385,0.22802595298433698,0.2143122950618088
2022-03-01,1.3112637382300947,0.40478616890252733,0.46719216123778257,0.5008809277348341,0.2863115434755152,0.965869150695661
2022-03-02,0.5371894246235663,-0.31061910301104295,0.3067729067809308,0.3679859555848608,-0.09241439060112212,0.2875865419910048
2022-03-03,0.5332419276571491,0.15144984847355508,1.0348672580423148,0.42750218064524514,0.7072556753669692,0.6647550967328754
2022-03-04,1.1028213582034119,0.9426824677990647,1.772319393186765,0.8208015155016722,0.6667173660587922,1.2537910389209832
2022-03-07,1.7064975888338,2.115859781342955,2.6420837339476706,2.011441179999965,1.248032349165398,2.133643135026941
2022-03-08,1.8020101761358291,2.081253462393976,2.3135351580209553,1.6182796052115642,0.7482271512136298,1.7372797088574687
2022-03-09,0.661324718759211,0.5476473173330024,1.6363442555105365,-0.00178212356819576,-0.05770091259780266,0.6641008152300593
2022-03-10,1.489234815464093,0.838117878709861,0.4801580274940358,0.1568206106021394,0.32679668570744175,0.8305563023757998
2022-03-11,2.0097447386185574,1.4205444764148571,0.6013594825593909,0.8456473489699144,1.2444679811305996,1.1291300745772426
2022-03-14,2.2992033078278586,1.6531289297489848,1.0723635746104179,1.796180394207762,1.6918120153707024,1.5031391656364188
2022-03-15,1.3432781441100086,0.29185380929546323,0.15510605638252672,0.764668512982326,0.8081483354658776,0.3155386486005629
2022-03-16,0.48539178123244886,-0.6618383477215934,-0.8188811681182668,-0.5180643292712234,-0.16223345077364842,-0.9284378828061247
2022-03-17,0.20205898612830436,-0.82152416145351,-1.5293595678950054,-0.8260487067994049,-1.1506364569330367,-1.418354028094674
2022-03-18,-0.602225240271652,-1.371925562046949,-1.9689187264740302,-1.4585719030892301,-1.934698179945308,-2.4559050601349086
2022-03-21,-0.9671046554060889,-1.1038724170217746,-1.7796633859175908,-1.2992230349267397,-2.019526624094892,-2.1923557334102575
2022-03-22,-1.6088766149484497,-1.4998434874980286,-1.9238667712948818,-2.043932081800584,-2.724334858818249,-1.7682823592946735
2022-03-23,-1.6627751661221992,-0.8876901699567555,-1.527322793109906,-1.4459615710423717,-2.322631140344758,-1.1017026892490274
2022-03-24,-2.041056938632555,-1.305261153109754,-1.4004993649302089,-1.965569384751186,-2.1196173224725823,-2.146547659136725
2022-03-25,-1.8671654189954912,-1.1848058268324955,-1.3878474528135074,-1.7396363273656672,-1.7832863655878528,-1.66981619410719
2022-03-28,-1.7574625806098232,-1.7326047088533305,-1.6229109053913657,-1.518500064291146,-2.290163139453483,-1.6813118910065317
2022-03-29,-1.9060294095924022,-1.8826221990640764,-1.4695781007503088,-1.5357870029001168,-1.9878581593512668,-1.6320337634012554
2022-03-30,-1.5638936594239938,-1.5759327219736832,-1.088381090267672,-1.2925044101170287,-1.6790371284463748,-1.1262146544864966
2022-03-31,-1.0917457895683604,-1.0303922097907405,-0.7216408662207178,-0.7132639012391314,-1.3613102263542003,-0.8820406772113931
2022-04-01,-0.9668534045997998,-1.0169336520053789,-0.6957068354347224,-0.8252535971708589,-1.2734855846508286,-0.5915464805796438
2022-04-04,-1.2884387707079665,-1.3204264475410503,-1.03489078459291,-1.2226207059454963,-1.5818293513758912,-0.7648153860469497
